"country"	"year"	"CO2_PBPROD"	"DMC_PROD"	"GDP_RCAP"	"OECD"
"ARE"	1990	3.918444	NA	112202.3	"0"
"ARE"	1991	3.465728	NA	107149.7	"0"
"ARE"	1992	3.746328	NA	104929.9	"0"
"ARE"	1993	3.600046	NA	100817.9	"0"
"ARE"	1994	3.497344	NA	102454	"0"
"ARE"	1995	3.513175	NA	104101.1	"0"
"ARE"	1996	3.559948	NA	104891.6	"0"
"ARE"	1997	3.653544	NA	107907.7	"0"
"ARE"	1998	3.581964	NA	102737.9	"0"
"ARE"	1999	3.585325	NA	100206	"0"
"ARE"	2000	4.013263	NA	105037.8	"0"
"ARE"	2001	3.511253	NA	100955.5	"0"
"ARE"	2002	3.519849	NA	98043.79	"0"
"ARE"	2003	3.665604	NA	99854.36	"0"
"ARE"	2004	3.778333	NA	99771.8	"0"
"ARE"	2005	3.74356	NA	92804.37	"0"
"ARE"	2006	3.972048	NA	88347.02	"0"
"ARE"	2007	3.797127	NA	78436.85	"0"
"ARE"	2008	3.321	NA	70500.01	"0"
"ARE"	2009	3.135751	NA	59822.2	"0"
"ARE"	2010	3.087275	NA	56245.47	"0"
"ARE"	2011	3.097224	NA	56429.08	"0"
"ARE"	2012	3.101061	NA	58851.48	"0"
"ARE"	2013	3.168491	NA	60800.84	"0"
"ARE"	2014	3.276283	NA	63256.61	"0"
"ARE"	2015	NA	NA	64765.03	"0"
"ARG"	1990	4.031209	NA	12240.29	"0"
"ARG"	1991	3.731325	NA	11776.06	"0"
"ARG"	1992	4.105503	NA	13000.19	"0"
"ARG"	1993	4.536675	NA	14273.32	"0"
"ARG"	1994	4.480575	NA	14897.17	"0"
"ARG"	1995	4.638244	NA	15545.72	"0"
"ARG"	1996	4.232632	NA	14915.92	"0"
"ARG"	1997	4.256399	NA	15536.57	"0"
"ARG"	1998	4.433776	NA	16559.87	"0"
"ARG"	1999	4.471139	NA	16994.89	"0"
"ARG"	2000	4.316528	NA	16228.28	"0"
"ARG"	2001	4.631384	NA	15921.82	"0"
"ARG"	2002	4.68476	NA	15036.21	"0"
"ARG"	2003	3.852902	NA	13155.96	"0"
"ARG"	2004	3.73082	NA	14115.52	"0"
"ARG"	2005	3.983623	NA	15206.67	"0"
"ARG"	2006	4.056097	NA	16273.09	"0"
"ARG"	2007	4.238577	NA	17557.74	"0"
"ARG"	2008	4.135359	NA	18090.08	"0"
"ARG"	2009	4.065749	NA	16828.58	"0"
"ARG"	2010	4.361437	NA	18379.82	"0"
"ARG"	2011	4.438936	NA	19307.04	"0"
"ARG"	2012	4.287832	NA	18904.25	"0"
"ARG"	2013	4.503022	NA	19138.08	"0"
"ARG"	2014	4.122825	NA	18456.78	"0"
"ARG"	2015	NA	NA	18704.57	"0"
"ARM"	1990	0.6539065	NA	3659.978	"0"
"ARM"	1991	0.5539461	NA	3261.928	"0"
"ARM"	1992	0.6260246	NA	1932.792	"0"
"ARM"	1993	1.235864	NA	1804.464	"0"
"ARM"	1994	2.391342	NA	1947.996	"0"
"ARM"	1995	2.032939	NA	2125.546	"0"
"ARM"	1996	3.022017	NA	2285.493	"0"
"ARM"	1997	2.371429	NA	2388.319	"0"
"ARM"	1998	2.45145	NA	2582.996	"0"
"ARM"	1999	2.834847	NA	2684.74	"0"
"ARM"	2000	2.571977	NA	2859.519	"0"
"ARM"	2001	2.785196	NA	3149.237	"0"
"ARM"	2002	3.748286	NA	3579.462	"0"
"ARM"	2003	3.80398	NA	4096.605	"0"
"ARM"	2004	3.97142	NA	4541.042	"0"
"ARM"	2005	3.788478	NA	5189.667	"0"
"ARM"	2006	4.267814	NA	5899.561	"0"
"ARM"	2007	4.19721	NA	6742.243	"0"
"ARM"	2008	4.086665	NA	7239.164	"0"
"ARM"	2009	4.330042	NA	6233.516	"0"
"ARM"	2010	4.66569	NA	6376.268	"0"
"ARM"	2011	4.236437	NA	6665.858	"0"
"ARM"	2012	3.898643	NA	7120.955	"0"
"ARM"	2013	4.181012	NA	7321.891	"0"
"ARM"	2014	4.343927	NA	7542.96	"0"
"ARM"	2015	NA	NA	7739.493	"0"
"AUS"	1990	1.880472	NA	28620.64	"1"
"AUS"	1991	1.878282	NA	28370.86	"1"
"AUS"	1992	1.924903	NA	29193.46	"1"
"AUS"	1993	1.973521	NA	30105.31	"1"
"AUS"	1994	2.005781	NA	30972.72	"1"
"AUS"	1995	2.008931	NA	31840.06	"1"
"AUS"	1996	2.014183	NA	32693.73	"1"
"AUS"	1997	2.052921	NA	33783.31	"1"
"AUS"	1998	2.018167	NA	35116.48	"1"
"AUS"	1999	2.06399	NA	36079.5	"1"
"AUS"	2000	2.067104	NA	36360.09	"1"
"AUS"	2001	2.106978	NA	37278.48	"1"
"AUS"	2002	2.122026	NA	37989.66	"1"
"AUS"	2003	2.185961	NA	39114.52	"1"
"AUS"	2004	2.171205	NA	39935.41	"1"
"AUS"	2005	2.204287	NA	40629.31	"1"
"AUS"	2006	2.254205	NA	41591.25	"1"
"AUS"	2007	2.276821	NA	42354.25	"1"
"AUS"	2008	2.30339	0.9930606	42266.57	"1"
"AUS"	2009	2.313859	1.049704	42246.86	"1"
"AUS"	2010	2.408325	1.078235	42580.75	"1"
"AUS"	2011	2.5096	1.102515	43519.21	"1"
"AUS"	2012	2.572893	1.157027	43816.15	"1"
"AUS"	2013	2.664544	NA	44146.35	"1"
"AUS"	2014	2.792789	NA	44439.71	"1"
"AUS"	2015	NA	NA	44632.1	"1"
"AUT"	1990	4.138615	1.54247	30336.8	"1"
"AUT"	1991	3.985732	1.593073	31069.13	"1"
"AUT"	1992	4.424925	1.57302	31372.39	"1"
"AUT"	1993	4.431496	1.574349	31278.66	"1"
"AUT"	1994	4.504044	1.645471	31906.97	"1"
"AUT"	1995	4.362698	1.68521	32708.13	"1"
"AUT"	1996	4.204835	1.680316	33447.38	"1"
"AUT"	1997	4.352552	1.63521	34146.18	"1"
"AUT"	1998	4.463233	1.777854	35323	"1"
"AUT"	1999	4.746776	1.764822	36519.97	"1"
"AUT"	2000	4.87653	1.882433	37659.44	"1"
"AUT"	2001	4.616328	1.984365	38022.2	"1"
"AUT"	2002	4.601761	1.880774	38461.3	"1"
"AUT"	2003	4.298647	2.030566	38579.7	"1"
"AUT"	2004	4.349295	1.956371	39375.26	"1"
"AUT"	2005	4.407241	1.941917	39945.13	"1"
"AUT"	2006	4.724114	1.938417	41070.57	"1"
"AUT"	2007	5.06429	1.978287	42418.18	"1"
"AUT"	2008	5.131569	2.129632	42938.1	"1"
"AUT"	2009	5.397875	2.211726	41208.1	"1"
"AUT"	2010	5.102173	2.267843	41904.48	"1"
"AUT"	2011	5.393898	2.212805	42940.1	"1"
"AUT"	2012	5.679041	2.292644	43066.38	"1"
"AUT"	2013	5.656882	2.314499	42904.71	"1"
"AUT"	2014	6.016527	2.225547	43006.73	"1"
"AUT"	2015	NA	7.28346	43241.44	"1"
"AZE"	1990	1.116774	NA	8341.099	"0"
"AZE"	1991	1.13943	NA	8155.127	"0"
"AZE"	1992	1.08192	NA	6217.157	"0"
"AZE"	1993	0.9449341	NA	4708.911	"0"
"AZE"	1994	0.8518339	NA	3730.488	"0"
"AZE"	1995	0.7724454	NA	3252.613	"0"
"AZE"	1996	0.9357459	NA	3261.791	"0"
"AZE"	1997	1.02018	NA	3417.844	"0"
"AZE"	1998	1.122625	NA	3724.114	"0"
"AZE"	1999	1.228634	NA	3964.75	"0"
"AZE"	2000	1.288012	NA	4368.8	"0"
"AZE"	2001	1.496083	NA	4764.255	"0"
"AZE"	2002	1.675424	NA	5230.094	"0"
"AZE"	2003	1.708374	NA	5771.968	"0"
"AZE"	2004	1.911486	NA	6305.268	"0"
"AZE"	2005	2.282028	NA	7888.801	"0"
"AZE"	2006	3.029642	NA	10494.51	"0"
"AZE"	2007	4.171792	NA	12975.32	"0"
"AZE"	2008	4.282628	NA	14074.41	"0"
"AZE"	2009	5.503539	NA	15082.5	"0"
"AZE"	2010	6.013495	NA	15627.61	"0"
"AZE"	2011	5.355175	NA	15435.47	"0"
"AZE"	2012	5.008855	NA	15566.82	"0"
"AZE"	2013	5.198436	NA	16257.53	"0"
"AZE"	2014	5.07164	NA	16376.98	"0"
"AZE"	2015	NA	NA	16357.67	"0"
"BEL"	1990	2.751913	NA	29334.79	"1"
"BEL"	1991	2.684372	NA	29761.71	"1"
"BEL"	1992	2.769911	NA	30094.92	"1"
"BEL"	1993	2.794737	NA	29689.24	"1"
"BEL"	1994	2.760712	NA	30552.98	"1"
"BEL"	1995	2.834651	NA	31216.15	"1"
"BEL"	1996	2.752104	NA	31651.57	"1"
"BEL"	1997	2.932815	NA	32746.73	"1"
"BEL"	1998	2.925132	NA	33322.37	"1"
"BEL"	1999	3.12813	NA	34430.68	"1"
"BEL"	2000	3.20225	3.222548	35595.31	"1"
"BEL"	2001	3.208244	3.251025	35760.92	"1"
"BEL"	2002	3.48286	3.361139	36234.92	"1"
"BEL"	2003	3.358921	3.499652	36363.04	"1"
"BEL"	2004	3.520816	3.560495	37522.02	"1"
"BEL"	2005	3.721204	3.512952	38097.68	"1"
"BEL"	2006	3.929588	3.324149	38793.13	"1"
"BEL"	2007	4.24194	3.270767	39817.71	"1"
"BEL"	2008	4.108055	3.120397	39799.54	"1"
"BEL"	2009	4.314841	3.34001	38578.42	"1"
"BEL"	2010	4.060153	3.309974	39169.1	"1"
"BEL"	2011	4.650945	3.105635	39412.72	"1"
"BEL"	2012	4.740365	3.562842	39181.29	"1"
"BEL"	2013	4.665161	3.663515	38917.87	"1"
"BEL"	2014	5.070155	3.52044	39253.93	"1"
"BEL"	2015	NA	7.67823	39543.14	"1"
"BGR"	1990	1.072795	NA	9071.223	"0"
"BGR"	1991	1.293803	NA	8377.207	"0"
"BGR"	1992	1.255142	NA	7850.363	"0"
"BGR"	1993	1.227489	NA	7825.331	"0"
"BGR"	1994	1.307869	NA	8062.378	"0"
"BGR"	1995	1.328696	NA	8385.615	"0"
"BGR"	1996	1.338786	NA	8605.896	"0"
"BGR"	1997	1.372583	NA	8589.1	"0"
"BGR"	1998	1.486699	NA	8963.77	"0"
"BGR"	1999	1.598269	NA	8527.229	"0"
"BGR"	2000	1.712172	NA	9022.619	"0"
"BGR"	2001	1.672333	NA	9475.012	"0"
"BGR"	2002	1.878962	NA	10115.35	"0"
"BGR"	2003	1.795224	NA	10700.2	"0"
"BGR"	2004	1.951755	NA	11476.22	"0"
"BGR"	2005	2.06148	NA	12386.28	"0"
"BGR"	2006	2.147582	NA	13308.02	"0"
"BGR"	2007	2.160947	NA	14421.81	"0"
"BGR"	2008	2.3987	NA	15334.47	"0"
"BGR"	2009	2.629641	NA	14782.13	"0"
"BGR"	2010	2.512558	NA	14885.6	"0"
"BGR"	2011	2.302878	NA	15211.77	"0"
"BGR"	2012	2.55553	NA	15347.81	"0"
"BGR"	2013	2.92449	NA	15650.89	"0"
"BGR"	2014	2.773148	NA	16001.94	"0"
"BGR"	2015	NA	NA	16588.57	"0"
"BHR"	1990	1.610533	NA	34682.33	"0"
"BHR"	1991	1.8611	NA	37539.4	"0"
"BHR"	1992	1.675866	NA	39047.58	"0"
"BHR"	1993	1.776336	NA	43008.06	"0"
"BHR"	1994	1.730533	NA	41849.11	"0"
"BHR"	1995	1.77581	NA	42368.95	"0"
"BHR"	1996	1.76482	NA	42883.67	"0"
"BHR"	1997	1.787686	NA	42880.5	"0"
"BHR"	1998	1.742111	NA	43464.42	"0"
"BHR"	1999	1.820564	NA	43717.13	"0"
"BHR"	2000	1.862592	NA	44242.7	"0"
"BHR"	2001	1.849444	NA	43515.2	"0"
"BHR"	2002	1.822645	NA	43193.79	"0"
"BHR"	2003	1.85579	NA	43617.21	"0"
"BHR"	2004	1.998742	NA	43982.81	"0"
"BHR"	2005	1.845484	NA	43763.01	"0"
"BHR"	2006	1.807495	NA	42939.18	"0"
"BHR"	2007	1.913712	NA	42615.25	"0"
"BHR"	2008	1.888645	NA	41656.66	"0"
"BHR"	2009	1.947692	NA	39823.74	"0"
"BHR"	2010	1.946977	NA	39423.65	"0"
"BHR"	2011	1.985535	NA	38874.11	"0"
"BHR"	2012	2.015796	NA	39436.88	"0"
"BHR"	2013	1.960357	NA	41083.29	"0"
"BHR"	2014	1.950929	NA	42530.14	"0"
"BHR"	2015	NA	NA	43288.29	"0"
"BLR"	1990	0.8084325	NA	7920.083	"0"
"BLR"	1991	0.8287012	NA	7821.203	"0"
"BLR"	1992	0.830074	NA	7055.142	"0"
"BLR"	1993	0.8838435	NA	6504.308	"0"
"BLR"	1994	0.9186953	NA	5750.043	"0"
"BLR"	1995	0.9253583	NA	5168.717	"0"
"BLR"	1996	0.9369524	NA	5331.222	"0"
"BLR"	1997	1.036949	NA	5964.223	"0"
"BLR"	1998	1.161994	NA	6496.04	"0"
"BLR"	1999	1.250601	NA	6739.663	"0"
"BLR"	2000	1.373157	NA	7151.943	"0"
"BLR"	2001	1.472228	NA	7547.985	"0"
"BLR"	2002	1.55016	NA	7979.436	"0"
"BLR"	2003	1.640283	NA	8600.728	"0"
"BLR"	2004	1.724367	NA	9651.494	"0"
"BLR"	2005	1.867597	NA	10631.95	"0"
"BLR"	2006	1.974666	NA	11766.99	"0"
"BLR"	2007	2.202602	NA	12837.76	"0"
"BLR"	2008	2.314295	NA	14194.73	"0"
"BLR"	2009	2.423857	NA	14254.54	"0"
"BLR"	2010	2.439158	NA	15385.46	"0"
"BLR"	2011	2.706873	NA	16267.53	"0"
"BLR"	2012	2.713229	NA	16564.92	"0"
"BLR"	2013	2.720698	NA	16739.22	"0"
"BLR"	2014	2.806613	NA	16997.13	"0"
"BLR"	2015	NA	NA	16284.81	"0"
"BOL"	1990	4.835652	NA	3632.251	"0"
"BOL"	1991	5.070632	NA	3749.029	"0"
"BOL"	1992	4.92547	NA	3736.388	"0"
"BOL"	1993	4.935067	NA	3819.783	"0"
"BOL"	1994	4.76741	NA	3919.899	"0"
"BOL"	1995	4.418243	NA	4023.106	"0"
"BOL"	1996	4.910258	NA	4116.565	"0"
"BOL"	1997	5.137641	NA	4236.295	"0"
"BOL"	1998	5.046144	NA	4363.209	"0"
"BOL"	1999	5.377635	NA	4298.055	"0"
"BOL"	2000	5.077708	NA	4323.002	"0"
"BOL"	2001	5.383079	NA	4314.635	"0"
"BOL"	2002	5.254537	NA	4341.668	"0"
"BOL"	2003	4.934602	NA	4379.881	"0"
"BOL"	2004	4.718193	NA	4482.624	"0"
"BOL"	2005	4.628047	NA	4599.947	"0"
"BOL"	2006	4.456939	NA	4738.593	"0"
"BOL"	2007	4.263008	NA	4871.89	"0"
"BOL"	2008	4.158947	NA	5086.09	"0"
"BOL"	2009	4.069768	NA	5171.244	"0"
"BOL"	2010	3.835597	NA	5298.083	"0"
"BOL"	2011	3.717708	NA	5485.315	"0"
"BOL"	2012	3.473642	NA	5675.884	"0"
"BOL"	2013	3.670223	NA	5967.681	"0"
"BOL"	2014	3.576638	NA	6197.044	"0"
"BOL"	2015	NA	NA	6344.746	"0"
"BRA"	1990	8.898809	NA	11184.78	"0"
"BRA"	1991	8.306395	NA	10650.53	"0"
"BRA"	1992	8.235462	NA	10635.41	"0"
"BRA"	1993	7.906452	NA	10417.98	"0"
"BRA"	1994	7.972269	NA	10722.72	"0"
"BRA"	1995	7.748728	NA	11106.47	"0"
"BRA"	1996	7.484461	NA	11410.65	"0"
"BRA"	1997	7.152381	NA	11484.09	"0"
"BRA"	1998	7.183537	NA	11691.41	"0"
"BRA"	1999	6.974559	NA	11557.48	"0"
"BRA"	2000	6.703352	NA	11440.08	"0"
"BRA"	2001	6.639875	NA	11417.54	"0"
"BRA"	2002	6.86043	NA	11602.16	"0"
"BRA"	2003	7.081165	NA	11583.96	"0"
"BRA"	2004	7.062402	NA	12079.8	"0"
"BRA"	2005	7.267681	NA	12305.46	"0"
"BRA"	2006	7.473446	NA	12647.3	"0"
"BRA"	2007	7.547141	NA	13258.46	"0"
"BRA"	2008	7.510072	0.8767889	13779.02	"0"
"BRA"	2009	8.035501	0.8696174	13612.64	"0"
"BRA"	2010	7.567239	0.8784804	14508.93	"0"
"BRA"	2011	7.478823	0.8773819	14947.08	"0"
"BRA"	2012	7.032121	0.8866339	15108.63	"0"
"BRA"	2013	6.774345	NA	15438.37	"0"
"BRA"	2014	6.429672	NA	15342.2	"0"
"BRA"	2015	NA	NA	14637.78	"0"
"BRIICS"	1990	1.647142	NA	3451.548	"0"
"BRIICS"	1991	1.623624	NA	3433.922	"0"
"BRIICS"	1992	1.632893	NA	3369.916	"0"
"BRIICS"	1993	1.645978	NA	3409.32	"0"
"BRIICS"	1994	1.70984	NA	3466.285	"0"
"BRIICS"	1995	1.692786	NA	3609.606	"0"
"BRIICS"	1996	1.777379	NA	3762.949	"0"
"BRIICS"	1997	1.913993	NA	4020.033	"0"
"BRIICS"	1998	1.904928	NA	4037.527	"0"
"BRIICS"	1999	1.996996	NA	4194.238	"0"
"BRIICS"	2000	2.039809	NA	4425.156	"0"
"BRIICS"	2001	2.064788	NA	4597.494	"0"
"BRIICS"	2002	2.09695	NA	4828.146	"0"
"BRIICS"	2003	2.036586	NA	5082.593	"0"
"BRIICS"	2004	1.988181	NA	5434.643	"0"
"BRIICS"	2005	1.991017	NA	5833.003	"0"
"BRIICS"	2006	2.017936	NA	6319.637	"0"
"BRIICS"	2007	2.078061	NA	6922.521	"0"
"BRIICS"	2008	2.156986	0.7150435	7314.666	"0"
"BRIICS"	2009	2.182734	0.7055685	7635.665	"0"
"BRIICS"	2010	2.19436	0.7069337	8234.321	"0"
"BRIICS"	2011	2.184295	0.7000419	8750.102	"0"
"BRIICS"	2012	2.266289	0.7025999	9185.731	"0"
"BRIICS"	2013	2.32134	NA	9648.654	"0"
"BRIICS"	2014	2.399651	NA	10093.28	"0"
"BRIICS"	2015	NA	NA	10469.32	"0"
"BRN"	1990	5.951704	NA	75514.25	"0"
"BRN"	1991	5.92099	NA	75701.96	"0"
"BRN"	1992	5.856224	NA	77081.35	"0"
"BRN"	1993	5.447962	NA	75180.04	"0"
"BRN"	1994	5.239272	NA	75465.72	"0"
"BRN"	1995	5.036009	NA	76817.88	"0"
"BRN"	1996	4.949963	NA	77085.15	"0"
"BRN"	1997	4.513032	NA	74161.84	"0"
"BRN"	1998	5.300008	NA	72088.93	"0"
"BRN"	1999	5.618196	NA	72697.25	"0"
"BRN"	2000	5.477602	NA	73243.72	"0"
"BRN"	2001	5.771545	NA	73797.92	"0"
"BRN"	2002	5.926274	NA	75247.05	"0"
"BRN"	2003	5.064552	NA	76064.56	"0"
"BRN"	2004	5.431502	NA	75127.89	"0"
"BRN"	2005	5.565674	NA	74129.22	"0"
"BRN"	2006	3.884369	NA	76073.08	"0"
"BRN"	2007	4.100818	NA	74906.98	"0"
"BRN"	2008	3.809628	NA	72233.52	"0"
"BRN"	2009	3.636631	NA	69805.13	"0"
"BRN"	2010	4.041169	NA	70486.34	"0"
"BRN"	2011	4.090334	NA	71783.06	"0"
"BRN"	2012	4.152822	NA	71379.31	"0"
"BRN"	2013	4.151541	NA	69108.45	"0"
"BRN"	2014	4.145165	NA	66538.11	"0"
"BRN"	2015	NA	NA	65298.99	"0"
"CAN"	1990	2.041347	NA	30926.19	"1"
"CAN"	1991	2.029496	NA	29894.23	"1"
"CAN"	1992	1.986102	NA	29803.05	"1"
"CAN"	1993	2.051122	NA	30260.14	"1"
"CAN"	1994	2.068978	NA	31275.24	"1"
"CAN"	1995	2.074643	NA	31780.97	"1"
"CAN"	1996	2.044708	NA	31959.4	"1"
"CAN"	1997	2.062606	NA	32996.32	"1"
"CAN"	1998	2.115435	NA	33994.21	"1"
"CAN"	1999	2.179372	NA	35459.31	"1"
"CAN"	2000	2.19684	NA	36951.82	"1"
"CAN"	2001	2.26951	NA	37203.72	"1"
"CAN"	2002	2.311188	NA	37914.53	"1"
"CAN"	2003	2.265583	NA	38248.94	"1"
"CAN"	2004	2.371324	NA	39057.71	"1"
"CAN"	2005	2.406122	NA	39927.41	"1"
"CAN"	2006	2.52088	NA	40558.71	"1"
"CAN"	2007	2.424308	NA	40953.5	"1"
"CAN"	2008	2.508957	0.5503374	40878.84	"1"
"CAN"	2009	2.573275	0.5663736	39191.68	"1"
"CAN"	2010	2.591181	0.5460493	39927.05	"1"
"CAN"	2011	2.622798	0.5416709	40754.4	"1"
"CAN"	2012	2.661773	0.5462954	40994.39	"1"
"CAN"	2013	2.666589	NA	41502.04	"1"
"CAN"	2014	2.713432	NA	42154.95	"1"
"CAN"	2015	NA	NA	41993.71	"1"
"CHE"	1990	7.277229	3.367484	44190.68	"1"
"CHE"	1991	6.767289	3.626802	43221.22	"1"
"CHE"	1992	6.736411	3.822239	42728.63	"1"
"CHE"	1993	7.059787	3.955659	42287.91	"1"
"CHE"	1994	7.336549	3.769755	42484.84	"1"
"CHE"	1995	7.199399	3.936224	42404.82	"1"
"CHE"	1996	7.11233	4.347206	42471.72	"1"
"CHE"	1997	7.465939	4.536738	43349.15	"1"
"CHE"	1998	7.419025	4.717809	44493.27	"1"
"CHE"	1999	7.490007	4.906356	45009.29	"1"
"CHE"	2000	7.96935	4.566703	46523.23	"1"
